target_cliente,target_producto,Semana,cantidad,se_compra
2.7037037037037037,1.089051094890511,20,1.0,1
2.3333333333333335,2.625222024866785,18,3.0,1
1.25,3.3890237979601747,21,2.0,1
1.0909090909090908,3.3890237979601747,23,2.0,1
1.391304347826087,1.2392444910807974,19,1.0,1
3.375,3.50066401062417,19,6.0,1
2.3333333333333335,3.50066401062417,25,3.0,1
1.40625,3.3890237979601747,19,2.0,1
1.1538461538461537,1.7638114546376078,24,1.0,1
1.5714285714285714,1.7638114546376078,25,2.0,1
1.2727272727272727,1.107371794871795,19,1.0,1
2.8333333333333335,1.2613412228796843,21,1.0,1
2.736842105263158,3.3890237979601747,25,12.0,1
2.0952380952380953,3.3890237979601747,19,6.0,1
1.391304347826087,1.3422053231939164,20,1.0,1
2.763157894736842,1.1640112464854733,24,1.0,1
2.0,3.3890237979601747,25,4.0,1
1.1071428571428572,1.7638114546376078,21,1.0,1
2.2222222222222223,3.3890237979601747,20,3.0,1
1.875,2.970066518847007,25,2.0,1
1.75,4.700952380952381,25,4.0,1
2.3333333333333335,1.2392444910807974,24,1.0,1
1.2941176470588236,3.3890237979601747,23,2.0,1
1.951219512195122,1.6901408450704225,21,2.0,1
1.6071428571428572,1.7638114546376078,22,1.0,1
1.75,3.3890237979601747,23,2.0,1
2.2666666666666666,3.3890237979601747,18,2.0,1
1.4285714285714286,1.107371794871795,18,1.0,1
1.7586206896551724,2.970066518847007,23,2.0,1
1.3181818181818181,4.700952380952381,19,3.0,1
2.0,1.1353383458646618,18,1.0,1
1.6666666666666667,1.0615079365079365,18,1.0,1
1.3181818181818181,1.7833333333333334,19,1.0,1
1.0,1.2613412228796843,24,1.0,1
1.088235294117647,3.3890237979601747,20,2.0,1
2.0454545454545454,3.3890237979601747,23,2.0,1
1.1923076923076923,1.1394335511982572,24,1.0,1
1.1904761904761905,3.3890237979601747,25,2.0,1
2.6,1.091710758377425,20,1.0,1
1.6,2.970066518847007,23,2.0,1
2.033333333333333,1.3876404494382022,20,1.0,1
1.6842105263157894,3.3890237979601747,19,2.0,1
1.7647058823529411,3.3890237979601747,24,1.0,1
1.3333333333333333,1.7638114546376078,24,1.0,1
1.15,1.1846153846153846,24,1.0,1
1.4545454545454546,3.3890237979601747,23,2.0,1
2.260869565217391,1.1640112464854733,24,3.0,1
1.1904761904761905,3.3890237979601747,23,2.0,1
1.08,2.625222024866785,18,1.0,1
1.125,1.089051094890511,20,1.0,1
2.0925925925925926,3.3890237979601747,18,2.0,1
1.0,3.50066401062417,19,1.0,1
2.0,2.987012987012987,21,3.0,1
2.2222222222222223,4.700952380952381,21,4.0,1
1.92,1.275064267352185,18,1.0,1
2.5,1.2613412228796843,19,1.0,1
1.5555555555555556,1.2392444910807974,20,1.0,1
1.1333333333333333,1.1640112464854733,19,1.0,1
2.5135135135135136,1.1353383458646618,25,1.0,1
2.1176470588235294,4.271604938271605,19,3.0,1
1.7333333333333334,2.625222024866785,25,4.0,1
1.5161290322580645,1.1640112464854733,25,1.0,1
1.6,1.7638114546376078,20,1.0,1
2.5185185185185186,3.50066401062417,21,2.0,1
2.2666666666666666,3.3890237979601747,18,2.0,1
2.0,1.107371794871795,20,1.0,1
1.65,1.6901408450704225,20,6.0,1
1.2857142857142858,2.970066518847007,24,2.0,1
1.1428571428571428,1.2613412228796843,24,1.0,1
1.6956521739130435,3.3890237979601747,21,2.0,1
1.5714285714285714,2.970066518847007,23,1.0,1
1.967741935483871,3.3890237979601747,25,3.0,1
1.0909090909090908,1.2392444910807974,22,1.0,1
1.0,2.970066518847007,24,1.0,1
1.5714285714285714,1.3422053231939164,18,1.0,1
3.3636363636363638,1.3422053231939164,21,1.0,1
2.1176470588235294,1.091710758377425,18,1.0,1
2.05,4.700952380952381,18,6.0,1
2.25,3.3890237979601747,24,3.0,1
1.2692307692307692,1.7638114546376078,21,1.0,1
2.0952380952380953,3.3890237979601747,18,4.0,1
4.733333333333333,2.970066518847007,18,5.0,1
1.45,2.970066518847007,20,2.0,1
1.0,1.3876404494382022,19,1.0,1
1.3636363636363635,1.7638114546376078,19,2.0,1
5.3125,2.987012987012987,24,12.0,1
1.9523809523809523,1.1353383458646618,20,1.0,1
1.3125,3.3890237979601747,20,2.0,1
1.6666666666666667,1.0676855895196506,18,1.0,1
1.3,3.3890237979601747,19,2.0,1
2.0952380952380953,1.7638114546376078,21,1.0,1
1.6,1.7638114546376078,18,1.0,1
1.411764705882353,1.2392444910807974,20,1.0,1
1.875,1.7638114546376078,25,1.0,1
1.0384615384615385,1.2392444910807974,21,1.0,1
1.3,1.7638114546376078,24,1.0,1
1.5,2.987012987012987,21,3.0,1
1.56,3.50066401062417,21,2.0,1
2.230769230769231,1.7638114546376078,19,2.0,1
3.5294117647058822,1.7638114546376078,21,2.0,1
1.75,2.970066518847007,24,2.0,1
1.5757575757575757,1.107371794871795,20,1.0,1
1.875,4.400826446280992,22,2.0,1
1.3181818181818181,2.970066518847007,20,1.0,1
1.1,3.2275449101796405,18,2.0,1
1.6470588235294117,3.3890237979601747,20,2.0,1
1.3333333333333333,1.1640112464854733,18,1.0,1
1.2857142857142858,2.625222024866785,23,2.0,1
1.1666666666666667,1.2613412228796843,23,1.0,1
2.2222222222222223,2.7088607594936707,23,3.0,1
1.5333333333333334,3.3890237979601747,23,3.0,1
1.2777777777777777,2.625222024866785,24,2.0,1
2.0,1.7638114546376078,20,2.0,1
4.733333333333333,2.970066518847007,18,5.0,1
2.2222222222222223,2.625222024866785,24,4.0,1
2.090909090909091,2.970066518847007,25,2.0,1
1.5,1.107371794871795,21,1.0,1
1.2222222222222223,1.7638114546376078,25,1.0,1
1.3125,1.7638114546376078,20,1.0,1
1.9090909090909092,2.970066518847007,18,2.0,1
1.1666666666666667,1.7638114546376078,21,1.0,1
1.16,1.2392444910807974,21,1.0,1
1.2,2.970066518847007,24,2.0,1
1.4444444444444444,2.625222024866785,18,1.0,1
1.1428571428571428,1.4461152882205515,20,1.0,1
1.9523809523809523,1.089051094890511,19,1.0,1
1.8484848484848484,1.0615079365079365,18,1.0,1
3.5454545454545454,1.0676855895196506,20,1.0,1
1.3846153846153846,1.3876404494382022,20,1.0,1
1.3333333333333333,2.7088607594936707,20,3.0,1
1.2105263157894737,1.2392444910807974,25,1.0,1
3.024390243902439,2.970066518847007,21,6.0,1
1.56,3.3890237979601747,18,2.0,1
2.8125,1.7638114546376078,19,1.0,1
1.5714285714285714,1.107371794871795,23,1.0,1
3.75,4.700952380952381,19,10.0,1
2.0925925925925926,1.2392444910807974,21,2.0,1
1.625,1.2392444910807974,22,2.0,1
1.967741935483871,1.0780984719864177,23,1.0,1
3.3333333333333335,3.3890237979601747,25,4.0,1
2.4358974358974357,1.2613412228796843,25,1.0,1
1.40625,1.3876404494382022,18,1.0,1
1.3157894736842106,1.7638114546376078,20,1.0,1
1.4444444444444444,1.7638114546376078,18,1.0,1
2.816326530612245,1.2613412228796843,20,3.0,1
2.6,1.09009009009009,21,1.0,1
1.7333333333333334,2.970066518847007,25,1.0,1
1.1428571428571428,3.3890237979601747,21,2.0,1
1.391304347826087,1.3422053231939164,18,1.0,1
2.1,1.7638114546376078,20,1.0,1
1.8181818181818181,3.3890237979601747,18,3.0,1
2.816326530612245,2.987012987012987,19,1.0,1
1.7272727272727273,4.700952380952381,25,3.0,1
1.0,1.275064267352185,25,1.0,1
2.4375,3.3890237979601747,18,4.0,1
2.6666666666666665,3.50066401062417,18,10.0,1
1.903225806451613,1.3422053231939164,25,1.0,1
1.4285714285714286,1.107371794871795,18,1.0,1
1.7272727272727273,1.7638114546376078,23,1.0,1
1.3333333333333333,1.4461152882205515,19,1.0,1
3.3636363636363638,2.625222024866785,18,4.0,1
2.2222222222222223,1.3876404494382022,19,1.0,1
2.0454545454545454,1.09009009009009,25,1.0,1
2.0,1.2392444910807974,22,1.0,1
2.4358974358974357,1.091710758377425,25,1.0,1
1.25,3.3890237979601747,25,2.0,1
1.6333333333333333,1.2392444910807974,23,1.0,1
1.6153846153846154,1.2392444910807974,20,1.0,1
1.56,1.7638114546376078,21,1.0,1
1.1428571428571428,2.970066518847007,19,2.0,1
6.444444444444445,2.970066518847007,23,6.0,1
3.0,3.3890237979601747,22,6.0,1
1.75,3.5988023952095807,21,2.0,1
2.2666666666666666,1.7638114546376078,21,4.0,1
1.15,1.4461152882205515,25,1.0,1
2.05,4.700952380952381,18,6.0,1
2.816326530612245,1.0780984719864177,18,1.0,1
2.0454545454545454,1.275064267352185,23,1.0,1
1.3888888888888888,1.7638114546376078,20,1.0,1
1.4666666666666666,2.625222024866785,25,1.0,1
1.631578947368421,1.099041533546326,21,1.0,1
1.2857142857142858,3.3890237979601747,19,1.0,1
2.717948717948718,1.7638114546376078,19,2.0,1
1.3125,1.7638114546376078,19,2.0,1
1.1071428571428572,1.1640112464854733,21,1.0,1
1.4444444444444444,1.7638114546376078,20,1.0,1
1.7692307692307692,1.3422053231939164,22,1.0,1
1.0,1.6901408450704225,20,1.0,1
1.5,1.2392444910807974,19,1.0,1
1.1111111111111112,1.2613412228796843,20,2.0,1
1.3636363636363635,1.275064267352185,24,1.0,1
1.0,3.3890237979601747,20,1.0,1
1.25,1.7638114546376078,25,1.0,1
1.7916666666666667,3.3890237979601747,24,2.0,1
1.3636363636363635,1.275064267352185,24,1.0,1
2.975609756097561,1.7638114546376078,20,2.0,1
2.44,2.970066518847007,18,1.0,1
2.7037037037037037,3.50066401062417,18,2.0,1
2.3125,3.3890237979601747,20,2.0,1
2.625,3.3890237979601747,21,6.0,1
1.1904761904761905,3.3890237979601747,24,1.0,1
1.3333333333333333,3.3890237979601747,18,4.0,1
1.3333333333333333,3.3890237979601747,21,2.0,1
1.6071428571428572,1.7638114546376078,21,1.0,1
1.4444444444444444,1.0615079365079365,23,1.0,1
2.0869565217391304,3.3890237979601747,18,3.0,1
1.2692307692307692,2.970066518847007,21,1.0,1
1.3529411764705883,1.4461152882205515,24,2.0,1
1.7777777777777777,1.107371794871795,23,1.0,1
1.0714285714285714,1.2392444910807974,21,1.0,1
1.2727272727272727,1.4461152882205515,19,1.0,1
1.2608695652173914,1.2613412228796843,19,1.0,1
1.7333333333333334,3.3890237979601747,23,3.0,1
2.441860465116279,5.142857142857143,20,4.0,1
3.4,2.970066518847007,24,3.0,1
1.25,3.3890237979601747,25,2.0,1
1.7916666666666667,4.700952380952381,23,5.0,1
1.2857142857142858,1.2392444910807974,25,1.0,1
1.0,3.3890237979601747,18,1.0,1
2.033333333333333,1.3876404494382022,18,1.0,1
1.8484848484848484,2.7088607594936707,19,1.0,1
1.2727272727272727,1.2392444910807974,19,1.0,1
1.173913043478261,1.1640112464854733,18,1.0,1
1.9047619047619047,1.7692307692307692,21,2.0,1
1.4390243902439024,1.2392444910807974,19,1.0,1
1.5,3.3890237979601747,19,2.0,1
1.391304347826087,1.4461152882205515,18,1.0,1
1.375,1.7638114546376078,18,1.0,1
2.816326530612245,4.700952380952381,21,12.0,1
1.7333333333333334,2.625222024866785,24,3.0,1
1.8,1.3876404494382022,19,1.0,1
1.5161290322580645,1.1640112464854733,25,1.0,1
1.6470588235294117,3.3890237979601747,20,2.0,1
2.227272727272727,1.3422053231939164,18,1.0,1
1.4285714285714286,1.0780984719864177,25,1.0,1
1.0,2.625222024866785,24,1.0,1
2.05,4.700952380952381,19,3.0,1
1.0,1.2392444910807974,24,1.0,1
1.0,1.2392444910807974,25,1.0,1
2.111111111111111,2.970066518847007,20,4.0,1
1.9523809523809523,1.7638114546376078,20,1.0,1
1.0,2.625222024866785,23,1.0,1
2.7037037037037037,1.089051094890511,20,1.0,1
2.1333333333333333,1.089051094890511,19,1.0,1
2.033333333333333,2.970066518847007,21,2.0,1
1.7222222222222223,1.0676855895196506,25,1.0,1
1.625,1.7638114546376078,19,1.0,1
2.2222222222222223,1.3876404494382022,20,1.0,1
1.3157894736842106,1.2613412228796843,21,1.0,1
1.1481481481481481,3.50066401062417,23,1.0,1
1.813953488372093,1.7638114546376078,21,1.0,1
1.05,3.3890237979601747,18,2.0,1
1.7777777777777777,1.107371794871795,23,1.0,1
1.5,2.970066518847007,19,3.0,1
2.0,3.3890237979601747,24,6.0,1
1.7777777777777777,1.0398089171974523,23,1.0,1
2.05,4.700952380952381,18,6.0,1
2.230769230769231,1.107371794871795,19,1.0,1
1.5789473684210527,1.107371794871795,25,1.0,1
2.736842105263158,1.7638114546376078,24,1.0,1
1.2941176470588236,1.107371794871795,21,1.0,1
2.6595744680851063,2.625222024866785,19,4.0,1
1.5,3.3890237979601747,21,2.0,1
1.0731707317073171,3.3890237979601747,19,2.0,1
1.5555555555555556,1.1640112464854733,19,1.0,1
2.3076923076923075,1.1640112464854733,21,1.0,1
1.4390243902439024,1.091710758377425,21,1.0,1
1.7647058823529411,3.3890237979601747,25,5.0,1
1.9,1.7638114546376078,20,1.0,1
2.25,2.625222024866785,25,4.0,1
2.4827586206896552,3.50066401062417,19,6.0,1
1.1481481481481481,3.3890237979601747,24,1.0,1
1.5,1.099041533546326,22,1.0,1
1.0714285714285714,1.275064267352185,19,2.0,1
1.0,1.1846153846153846,23,1.0,1
3.263157894736842,3.3890237979601747,24,3.0,1
1.5161290322580645,1.7638114546376078,25,1.0,1
1.2727272727272727,1.2392444910807974,19,1.0,1
1.5,2.970066518847007,18,2.0,1
1.3333333333333333,3.3890237979601747,22,2.0,1
2.0,1.7638114546376078,22,3.0,1
2.230769230769231,3.3890237979601747,19,1.0,1
1.5,2.7088607594936707,19,3.0,1
1.0,1.099041533546326,24,1.0,1
1.4545454545454546,3.3890237979601747,21,2.0,1
2.816326530612245,1.089051094890511,19,1.0,1
1.1071428571428572,1.2613412228796843,18,1.0,1
2.5,1.3422053231939164,21,1.0,1
3.235294117647059,1.3422053231939164,24,1.0,1
1.2857142857142858,1.0780984719864177,21,1.0,1
1.2142857142857142,1.2392444910807974,25,1.0,1
2.3333333333333335,1.1640112464854733,25,2.0,1
1.0,1.275064267352185,25,1.0,1
1.6956521739130435,3.50066401062417,21,2.0,1
1.6666666666666667,1.0615079365079365,18,1.0,1
1.75,3.50066401062417,23,2.0,1
2.441860465116279,1.7638114546376078,19,1.0,1
1.3157894736842106,1.7638114546376078,20,1.0,1
1.15,1.099041533546326,24,1.0,1
1.8484848484848484,3.3890237979601747,18,2.0,1
1.75,1.0780984719864177,25,1.0,1
1.3333333333333333,3.3890237979601747,23,2.0,1
1.375,1.7638114546376078,20,1.0,1
1.6666666666666667,1.0615079365079365,18,1.0,1
1.1428571428571428,1.099041533546326,20,1.0,1
1.7777777777777777,1.0398089171974523,23,1.0,1
3.024390243902439,1.091710758377425,18,1.0,1
1.9523809523809523,1.7638114546376078,19,2.0,1
1.3529411764705883,1.4461152882205515,24,2.0,1
1.5,1.091710758377425,20,1.0,1
1.0,1.2613412228796843,20,1.0,1
2.2222222222222223,3.3890237979601747,25,2.0,1
2.6470588235294117,1.107371794871795,20,1.0,1
2.2,2.7088607594936707,25,2.0,1
1.1538461538461537,1.099041533546326,19,1.0,1
1.8780487804878048,1.1353383458646618,18,1.0,1
2.6470588235294117,3.3890237979601747,19,5.0,1
1.0476190476190477,1.3876404494382022,20,1.0,1
3.3529411764705883,3.50066401062417,18,8.0,1
2.0,1.107371794871795,20,1.0,1
2.4358974358974357,3.50066401062417,25,2.0,1
1.8780487804878048,1.2613412228796843,18,1.0,1
3.44,1.7638114546376078,20,4.0,1
2.816326530612245,1.107371794871795,19,2.0,1
1.0,1.1640112464854733,19,1.0,1
2.4827586206896552,1.7638114546376078,19,6.0,1
2.763157894736842,1.275064267352185,24,4.0,1
1.4545454545454546,3.3890237979601747,21,2.0,1
1.8181818181818181,1.2613412228796843,18,1.0,1
2.6666666666666665,3.50066401062417,18,10.0,1
2.0476190476190474,1.1640112464854733,19,1.0,1
2.0925925925925926,3.50066401062417,20,3.0,1
2.1153846153846154,1.1640112464854733,21,1.0,1
1.4,1.7638114546376078,19,1.0,1
1.1923076923076923,3.3890237979601747,24,3.0,1
2.0952380952380953,2.625222024866785,19,2.0,1
2.230769230769231,1.1640112464854733,18,1.0,1
1.08,2.970066518847007,18,1.0,1
3.611111111111111,1.2613412228796843,21,2.0,1
2.717948717948718,3.5988023952095807,18,6.0,1
1.4545454545454546,1.09009009009009,21,1.0,1
1.1904761904761905,3.3890237979601747,24,1.0,1
2.44,3.3890237979601747,19,2.0,1
2.15,1.0780984719864177,18,2.0,1
1.4444444444444444,1.4461152882205515,18,1.0,1
1.5769230769230769,1.2613412228796843,19,1.0,1
1.0,1.6901408450704225,20,1.0,1
1.0,1.7638114546376078,24,1.0,1
2.361111111111111,1.7638114546376078,19,2.0,1
1.2857142857142858,3.3890237979601747,19,1.0,1
3.0,1.089051094890511,20,1.0,1
1.7222222222222223,4.700952380952381,19,3.0,1
1.6333333333333333,1.7638114546376078,23,1.0,1
1.9523809523809523,1.2613412228796843,19,1.0,1
2.816326530612245,4.700952380952381,18,6.0,1
1.0,1.7638114546376078,24,1.0,1
1.2727272727272727,1.6901408450704225,20,1.0,1
1.088235294117647,3.3890237979601747,19,2.0,1
1.5,1.2392444910807974,19,1.0,1
1.0,1.2613412228796843,20,1.0,1
1.25,1.2392444910807974,25,1.0,1
1.875,1.7638114546376078,25,1.0,1
1.0869565217391304,1.0398089171974523,21,1.0,1
1.5238095238095237,2.625222024866785,19,2.0,1
2.2222222222222223,1.3876404494382022,19,1.0,1
2.0476190476190474,1.107371794871795,23,1.0,1
1.8780487804878048,1.275064267352185,19,1.0,1
2.6,1.3876404494382022,18,2.0,1
2.4210526315789473,1.2392444910807974,24,2.0,1
1.6,1.2613412228796843,20,1.0,1
2.5,2.970066518847007,24,4.0,1
2.8,3.50066401062417,19,6.0,1
3.3636363636363638,1.0615079365079365,18,1.0,1
1.1923076923076923,1.2392444910807974,24,1.0,1
1.4666666666666666,2.970066518847007,25,2.0,1
1.6470588235294117,1.1640112464854733,20,1.0,1
2.5,1.2613412228796843,20,2.0,1
1.5238095238095237,2.970066518847007,21,2.0,1
1.7586206896551724,1.107371794871795,23,1.0,1
1.0,1.099041533546326,23,1.0,1
1.08,1.2392444910807974,19,1.0,1
2.816326530612245,1.2392444910807974,19,2.0,1
3.5,3.3890237979601747,23,6.0,1
1.1428571428571428,3.3890237979601747,20,1.0,1
1.3333333333333333,1.1640112464854733,22,1.0,1
1.0,1.1846153846153846,21,1.0,1
1.4615384615384615,1.2613412228796843,21,1.0,1
2.0,1.2392444910807974,19,1.0,1
2.1176470588235294,1.0780984719864177,18,1.0,1
2.2666666666666666,4.400826446280992,25,3.0,1
2.1153846153846154,2.7088607594936707,22,1.0,1
1.391304347826087,1.3422053231939164,20,1.0,1
1.4666666666666666,3.3890237979601747,25,2.0,1
1.4615384615384615,1.7638114546376078,20,2.0,1
1.5294117647058822,4.700952380952381,25,2.0,1
1.9523809523809523,1.275064267352185,19,1.0,1
1.5238095238095237,1.2392444910807974,19,1.0,1
1.40625,1.3422053231939164,21,1.0,1
1.25,2.625222024866785,18,1.0,1
1.0,1.089051094890511,20,1.0,1
1.7222222222222223,1.0676855895196506,24,1.0,1
1.0,1.107371794871795,25,1.0,1
1.7333333333333334,3.3890237979601747,23,4.0,1
1.0731707317073171,3.3890237979601747,18,2.0,1
1.8484848484848484,4.700952380952381,19,4.0,1
1.951219512195122,1.107371794871795,18,1.0,1
2.763157894736842,1.0398089171974523,24,1.0,1
2.1052631578947367,1.089051094890511,24,1.0,1
1.4761904761904763,1.107371794871795,20,1.0,1
2.108108108108108,3.2275449101796405,19,3.0,1
1.9444444444444444,1.2613412228796843,18,1.0,1
1.2727272727272727,2.970066518847007,21,2.0,1
1.65,1.2613412228796843,19,2.0,1
1.08,1.0615079365079365,21,1.0,1
2.0952380952380953,3.3890237979601747,21,3.0,1
1.0,1.1640112464854733,19,1.0,1
2.0476190476190474,2.625222024866785,25,3.0,1
1.813953488372093,1.1353383458646618,22,1.0,1
1.2857142857142858,3.3890237979601747,24,2.0,1
1.4,1.7638114546376078,18,1.0,1
3.44,1.7638114546376078,20,4.0,1
2.260869565217391,1.1640112464854733,24,3.0,1
1.4,1.7638114546376078,21,1.0,1
1.3333333333333333,3.50066401062417,23,1.0,1
1.0,1.107371794871795,24,1.0,1
1.25,4.700952380952381,20,2.0,1
1.5142857142857142,1.275064267352185,25,1.0,1
2.0,1.2392444910807974,22,1.0,1
1.1666666666666667,1.7833333333333334,18,1.0,1
1.375,3.3890237979601747,18,2.0,1
1.368421052631579,1.1394335511982572,19,1.0,1
1.4390243902439024,1.2392444910807974,21,1.0,1
2.441860465116279,1.4461152882205515,19,1.0,1
1.0,1.7638114546376078,24,1.0,1
1.1538461538461537,1.7638114546376078,24,1.0,1
1.4054054054054055,1.1394335511982572,23,1.0,1
1.4054054054054055,1.2613412228796843,25,1.0,1
1.3125,1.7638114546376078,21,1.0,1
2.2142857142857144,1.089051094890511,19,1.0,1
1.6666666666666667,2.7088607594936707,20,1.0,1
3.8,3.3890237979601747,20,6.0,1
2.4375,3.3890237979601747,19,4.0,1
1.3571428571428572,1.4461152882205515,19,1.0,1
1.631578947368421,1.4461152882205515,21,1.0,1
1.6521739130434783,1.4659090909090908,23,1.0,1
1.15,1.1394335511982572,25,1.0,1
1.3636363636363635,1.107371794871795,20,1.0,1
1.3333333333333333,1.7638114546376078,19,1.0,1
3.75,1.2613412228796843,19,3.0,1
1.7692307692307692,1.1640112464854733,18,1.0,1
4.0,1.1394335511982572,25,2.0,1
1.2941176470588236,1.7638114546376078,18,3.0,1
2.0925925925925926,1.2392444910807974,19,1.0,1
2.1666666666666665,1.2613412228796843,20,1.0,1
2.717948717948718,2.6,19,5.0,1
1.263157894736842,1.2392444910807974,21,1.0,1
1.9,1.7638114546376078,18,1.0,1
3.375,1.091710758377425,19,1.0,1
1.4761904761904763,1.0780984719864177,19,1.0,1
2.0476190476190474,1.1640112464854733,19,1.0,1
2.0952380952380953,1.107371794871795,18,1.0,1
1.8181818181818181,1.1394335511982572,18,1.0,1
1.9090909090909092,1.7638114546376078,23,1.0,1
1.4,1.7638114546376078,18,1.0,1
1.903225806451613,2.625222024866785,25,3.0,1
1.40625,1.3876404494382022,18,1.0,1
1.7647058823529411,3.3890237979601747,24,1.0,1
1.6,1.2392444910807974,20,1.0,1
1.8181818181818181,3.3890237979601747,18,4.0,1
2.466666666666667,1.2392444910807974,18,1.0,1
2.05,4.932203389830509,20,3.0,1
1.8888888888888888,1.7638114546376078,23,1.0,1
1.8181818181818181,1.091710758377425,23,1.0,1
2.55,3.3890237979601747,22,4.0,1
2.0925925925925926,1.7638114546376078,18,4.0,1
1.4444444444444444,1.2392444910807974,19,1.0,1
1.15,1.2392444910807974,24,1.0,1
1.4444444444444444,1.107371794871795,19,1.0,1
1.5757575757575757,1.7833333333333334,18,2.0,1
2.8,3.50066401062417,19,6.0,1
1.5294117647058822,1.0398089171974523,25,1.0,1
2.4827586206896552,1.09009009009009,20,1.0,1
2.5135135135135136,1.2613412228796843,25,1.0,1
3.75,1.089051094890511,19,1.0,1
1.8780487804878048,1.7638114546376078,19,1.0,1
1.1923076923076923,3.3890237979601747,24,3.0,1
1.1666666666666667,3.3890237979601747,18,2.0,1
1.7272727272727273,3.3890237979601747,23,3.0,1
1.375,3.3890237979601747,24,2.0,1
1.2,1.107371794871795,25,1.0,1
2.3333333333333335,2.625222024866785,24,3.0,1
1.1481481481481481,3.3890237979601747,24,1.0,1
1.5714285714285714,1.107371794871795,23,1.0,1
1.6842105263157894,2.625222024866785,20,2.0,1
1.088235294117647,2.970066518847007,19,1.0,1
2.6315789473684212,1.089051094890511,18,1.0,1
2.625,1.3876404494382022,21,2.0,1
2.108108108108108,1.2613412228796843,18,1.0,1
3.116279069767442,3.50066401062417,18,6.0,1
1.8333333333333333,1.4461152882205515,18,1.0,1
2.3333333333333335,1.1640112464854733,19,1.0,1
1.6666666666666667,2.7088607594936707,20,1.0,1
3.3333333333333335,3.3890237979601747,25,4.0,1
1.5142857142857142,1.1394335511982572,25,1.0,1
1.5,1.2392444910807974,24,1.0,1
1.4444444444444444,2.970066518847007,24,2.0,1
1.0,3.3890237979601747,19,1.0,1
1.0,1.7638114546376078,20,1.0,1
1.6333333333333333,1.7638114546376078,23,1.0,1
3.375,3.50066401062417,19,6.0,1
1.3333333333333333,1.7638114546376078,20,1.0,1
1.5757575757575757,1.275064267352185,21,1.0,1
2.736842105263158,3.3890237979601747,25,12.0,1
1.1025641025641026,3.3890237979601747,18,1.0,1
1.3,3.3890237979601747,18,2.0,1
1.1428571428571428,1.099041533546326,21,1.0,1
1.56,2.970066518847007,21,1.0,1
1.1481481481481481,3.50066401062417,24,1.0,1
1.5238095238095237,2.970066518847007,21,2.0,1
1.263157894736842,3.3890237979601747,18,2.0,1
1.391304347826087,1.4461152882205515,18,1.0,1
1.3571428571428572,1.7638114546376078,19,2.0,1
2.108108108108108,1.1394335511982572,19,1.0,1
1.7777777777777777,1.4461152882205515,24,1.0,1
2.6363636363636362,1.3422053231939164,24,4.0,1
1.1025641025641026,1.2392444910807974,18,1.0,1
2.717948717948718,1.1640112464854733,18,2.0,1
2.717948717948718,2.6,19,5.0,1
1.125,1.089051094890511,20,1.0,1
1.1428571428571428,1.1640112464854733,25,1.0,1
1.875,3.3890237979601747,25,2.0,1
2.3125,1.7638114546376078,21,2.0,1
1.1111111111111112,3.3890237979601747,25,1.0,1
1.0,1.107371794871795,25,1.0,1
2.8333333333333335,4.700952380952381,23,4.0,1
1.5,1.107371794871795,23,1.0,1
2.2222222222222223,4.700952380952381,20,4.0,1
3.3333333333333335,3.3890237979601747,25,4.0,1
2.08,4.400826446280992,25,3.0,1
1.0,2.970066518847007,25,1.0,1
1.5769230769230769,2.625222024866785,18,1.0,1
1.1666666666666667,1.2613412228796843,23,1.0,1
1.2592592592592593,3.3890237979601747,18,3.0,1
1.206896551724138,3.3890237979601747,19,2.0,1
1.8,1.3876404494382022,19,1.0,1
1.1923076923076923,1.1394335511982572,24,1.0,1
2.033333333333333,2.970066518847007,19,2.0,1
1.173913043478261,3.3890237979601747,21,2.0,1
1.8888888888888888,3.3890237979601747,18,6.0,1
1.565217391304348,1.2392444910807974,21,1.0,1
1.0769230769230769,1.7638114546376078,20,1.0,1
3.375,1.2392444910807974,19,1.0,1
2.4827586206896552,2.7088607594936707,21,3.0,1
1.1111111111111112,1.3876404494382022,21,1.0,1
1.625,1.7638114546376078,21,2.0,1
1.5238095238095237,3.3890237979601747,23,4.0,1
1.4,1.7638114546376078,19,1.0,1
1.2608695652173914,1.7833333333333334,21,1.0,1
1.3636363636363635,1.7638114546376078,19,1.0,1
1.2,2.970066518847007,25,2.0,1
1.9333333333333333,1.089051094890511,19,1.0,1
1.0731707317073171,3.3890237979601747,19,2.0,1
1.3636363636363635,1.7638114546376078,21,1.0,1
1.4090909090909092,1.089051094890511,25,1.0,1
2.0925925925925926,1.2613412228796843,18,2.0,1
1.368421052631579,3.3890237979601747,23,1.0,1
2.0,3.50066401062417,21,6.0,1
3.024390243902439,2.625222024866785,19,12.0,1
1.5142857142857142,1.1353383458646618,25,1.0,1
1.3636363636363635,1.7638114546376078,24,1.0,1
1.3076923076923077,2.970066518847007,25,2.0,1
1.4285714285714286,3.3890237979601747,23,1.0,1
1.3333333333333333,3.3890237979601747,19,1.0,1
1.40625,1.3876404494382022,18,1.0,1
1.951219512195122,2.970066518847007,21,5.0,1
2.6,1.091710758377425,20,1.0,1
2.1578947368421053,1.1640112464854733,24,1.0,1
4.103448275862069,1.7638114546376078,21,3.0,1
3.024390243902439,1.0676855895196506,21,1.0,1
3.611111111111111,1.089051094890511,19,2.0,1
1.1904761904761905,3.3890237979601747,24,1.0,1
1.3181818181818181,1.2613412228796843,21,1.0,1
